id,sentitag,val_0-1,val_0-5,text
0.0,27629,negative,0.0,"Давно хотела посетить этот ресторан, т.к. очень люблю китайскую кухню, а муж предпочитает японскую. Вроде бы идеальный вариант. Собирались долго, пришли к ночи. Конечно, все устали 11 вечера. Официантка, как будто под легкими наркотиками слушала не внимательно и не чего не записывала, в результате после 25 минутного ожидания принесли не то блюдо, которое заказывали. Отказались. Время было позднее много есть мы не могли , но сказав 3 блюда китайской кухни и 2 японской мы не нашли не одного действительно вкусного. Кухня претензионная и не вкусная. Кроме того в счет уже включены чаевые, а это 10 % , за такое обслуживание я не дала и 2 х.. Из положительного только интерьер. Но очень не удобная мебель. В общем, в это заведение мы больше не пойдем."
1.0,32692,positive,5.0,"Были на мой день рождения в этом ресторане! Мне все очень понравилось. Огромное спасибо официанту Дмитрию - очень вежлив и приветлив! Заказывали по салату Цезарю, пасту и пиццу - все понравилось! Еще Дмитрий псоветовал нам очень вкусное белое вино, а узнав, что у меня праздник - в подарок мы получили фруктовую тарелку! Хочу отметить интерьер - стильный, теплый и уютный. Зайдем еще не раз! Рекомендую."
0.5,10645,both,2.5,"Заезжали поужинать с подругой пару недель назад. Столик не заказывали. Про сервис ничего негативного не скажешь- быстро подходят, все улябаются, подходят спрашивают, всё ли нравится. Приятно. Интерьер на любителя, но мило и удобно. Еда хорошая. Вкусно, не так дорого. Подача плова- оригинальная, но... Мне лично это не понравилось, хотя идея конечно не плохая. Девушкам явно нравится. Я лично ожидал чуть боьше блюд из мяса в таком ресторане на мангале. С другой стороны по одному шашлыку есть из каждого вида мяса, в принципе хватает, но хочется чего то необычное увидеть.."
1.0,34045,positive,5.0,"Являюсь постоянным гостем данного кафе. Недавно в нем сделали ремонт и теперь там светло и уютно. Кухня очень нравится, часто ходим туда с друзьями и там же отмечаем праздники (н-р день рождения). Обслуживание на высоком уровне, персонал работает очень хорошо и всегда внимателен к гостям. Рекомендую это кафе как для тех, кто просто хочет попить кофе в спокойной обстановке, так и для тех, кто хочет отметить день рождения или какой-то другой праздник."
1.0,6366,positive,5.0,"Довольно приятное заведение, интерьер симпатичный. Обслуживание тоже было хорошим, да и на все вопросы официантка ответила. По поводу кухни ничего сказать не могу, ибо заказал только мороженное, но мои спутники остались довольны блинчиками с мясом. Самое приятное пожалуй это цены, при таком интерьере и качестве блюд я бы ожидал цены раза в 2 больше это точно. К тому же это центр."
1.0,8411,positive,5.0,"17 июня отмечали в Санторини свадьбу - обслуживание очень хорошее - мы с мужем сами ни разу не наполняли себе бокалы - за всем следил официант. Обслуживание было на высшем уровне, ненавязчивое. Все убирали вовремя. Единственное, я бы заказала больше еды - у нас съели абсолютно всё. То ли было так вкусно, то ли еды нехватило... У нас выходило 1500 на человека. Надо было заказать на 2000. Мы специально до свадьбы съездили в ресторан и покушали там как обычные посетители. Для нас ценник дороговат, но всё было настолько вкусно, обслуживание было таким хорошим, что остановили выбор на Санторини. Мы не пожалели - всё было супер! Гостям еда очень понравилось, обслуживание отличное, много места для танцев. Пожалуй, это лучший выбор, который мы могли сделать! Спасибо персоналу!"
1.0,26284,positive,5.0,"Привет всем!Мы из Москвы,посетили на выходные Питер и Ваш замечательный ресторан!Понравилось все:и необычно выполненный интерьер,и хорошее обслуживание официантки с рекомендацией блюд,прекрасный вид из окна,и самое главное очень хорошая кухня!!!Цена полностью соответствует качеству,все очень вкусно,что на мой взгляд редкость для Питера,где мало действительно хороших ресторанов.""BELLINI"" один из них!В следующий раз когда будем в Питере обязательно будем у Вас,спасибо!"
1.0,33082,positive,5.0,"У нас была свадьба в этом ресторане. Все было просто великолепно! Все остались довольны и кухней, и интерьером и обслуживанием. Большое спасибо администрации и персоналу ресторана! Всегда шли навстречу нашим пожеланиям и все сделали на высшем уровне. Банкетное меню было за 4 т.р. - очень много еды на человека получилось и еда (во всяком случае, горячие закуски и вторые блюда) была очень хорошей."
0.5,36381,both,2.5,"Красиво. Вкусно. Обслуживание ""на уровне"". Вот на этот ""уровень"" оно и ориентированно, не на клиента )) Приехали в 23, в будний день, вдвоем покушать. Ресторан создавал впечатление пустого, только приглядевшись можно было увидеть посетителей. Обслуживающего персонала было явно больше, чем гостей. Поднялись на второй этаж, встретила нас девушка, предложила пару маленьких столиков. Мы захотели сесть за большой стол, с диванами. Ну уж очень хотелось на диван)) Девушка категорично сказала: ""нет, большие столы - для больших компаний, и один из них зарезервирован"". Смешно, один занят, один зарезервирован, и еще несколько пустуют, но мы не можем сесть где нравится, т.к. нас только двое. Ну вдруг, в этом ресторане аншлаг неожиданно случается в полночь, ладно не будем занимать собой так много места. Конечно до закрытия больше никто не появился. Кухня, действительно хороша. Музыка тоже."
0.5,18003,both,2.5,"Посетили данное заведение по случаю юбилея моего папы. Выбор пал на него, так живем неподалеку, да и гости приехали из другого города, так что идти куда-то в цетр города не хотелось. Итак, начнем с интерьера. Для данного района, вернее месторасполажения, где приличных мест нет в принципе. Первое впечатление было приятным. И встретили нас и проводили к столику, а официантка какая была, просто чудо, приветливая, внимательная, но самое главное все в меру, ее не было слишком много, но работу она выполняла на все 100, а то и 200 %. Перейдем к кухни. Заказали много, сами понимаете юбилей. НО, о, ужас, тут и был шок. Да, первое восприятие блюд отличное, оформление, какие-то находки повара. Но, на вкус!!!!!!!!!!!!!!!!!!!!!!!!!!! Нет не то, что было отвратительно, но ни одно юдюдо не было в достаточном смысле хорошоим. То мясо суховато, то рыба не досолена, чего не скажешь о спиртных напитках. Винная карта прекрасная. качество вин тоже порадовало. Вообщем, если идете туда целенаправленно-лучше не стоит, ну а если просто мимо проходили и решили зайти, ради любопытства, то можно. Но боюсь комментарии после. будут не лучшие."
1.0,19677,positive,5.0,"Хочу оставить свой отзыв об этом замечательном кафе. Отмечали мамин юбилей, все было просто замечательно! Недовольных не осталось, всем очень понравилась кухня! Большие порции, интересные салаты и горячее, все было очень сытно и вкусно за сравнительно небольшую цену! Очень приятное ненавязчивое обслуживание! Отдельное спасибо администратору Сергею! Остались только хорошие воспоминания! И какой восхитительный был торт! Всем рекомендую посетить это замечательное кафе! Отлично подходит для проведения небольших банкетов! Уютно и по-домашнему!"
1.0,11388,positive,5.0,"Несколько раз посещали с друзьями данный ресторан! В общем очень даже неплохо! Интерьер милый, всего в меру! Кухня понравилась! Последний раз были 21 января, отлично посидели! Была небольшая компания 5 человек. Очень понравился музыкальный коллектив, хорошая музыка! По обслуживанию претензий нет, хорошо встретили, проводили за столик (забронировали заранее в VIP зоне, стоимость 400 руб.). Официанты не заставляли себя долго ждать, очень все вежливо и обходительно! Вполне прилично место!"
1.0,28083,positive,5.0,"мы посетили ресторан 10 марта. впечатления остались самые замечательные. я тут почитала предыдущие отзывы. не знаю, но мне кажется, что это происки конкурентов! :)) я сама в паулайнере была не в первый раз, и всегда тут хорошее обслуживание и вкусная кухня. про пиво вообще говорить нечего, оно выше всех похвал! да, еще по поводу столиков...у нас никогда не возникало проблем с его заказом... этот раз вообще заказывали в этот же день. персонал вежливый, никто нам не хамил и не обсчитывал. обслуживала наш столик девушка Мария, еще раз хочется сказать ей большое спасибо! очень приветливая девушка! у нас на столе никогда не было больше 2 окрков в пепельнице, с такой частотой она их меняла. была очень приветлива, посоянно к нам подходила, уточняла не нужно ли чего-нибудь еще. и в то же время это не выглядело как-то навязчиво. горячее принесли через 15 минут после заказа, мы даже и не ожидали такой оперативности! в общем, впечатления остались самые положительные! (это впрочем, как всегда!) обязательно будем приходить сюда ещеи еще!"
1.0,6376,positive,5.0,"Впервые посетила это замечательное место! С первых слов хочу сказать, что мне понравилось! Понедельник, центр, я думаю ресторан должен быть действительно достойным, чтобы быть заполненным на 70% в такой день и с такой массой рядом стоящих ресторанов. Заказав парочку блюд, я как говорится, ""поняла в чем фишка"" -- это кухня в сочетании с обслуживанием! В меню, придраться не к чему -- очень красиво, очень вкусно, очень разнообразно. Обслуживала великолепная официантка, которая с ходу рассказала о составе чуть ли не каждого блюда, представленного в меню, затем поинтересовалась о моих предпочтениях в еде и посоветовала действительно то, от чего я была в полном восторге! В интерьере выдержан стиль, ничего лишнего! Играла приятная музыка, а по средам там караоке-программа, что тоже порадовало. В общем, обязательно приду туда еще раз. P.S. Из блюд заказывала салат из тунца, салат из лисичек с кроличьей печенью, а друг нахваливал салат из лосося. Рекомендую!!!!"
0.0,33621,negative,0.0,"Праздновали свадьбу в этом ресторане! Свадьба была чудесная, настроение было испорчено здесь! Все по порядку, банкетное меню 2000 на человека, дело было не в цене, хотелось просто видеть богатый стол, администратор уверила, что этого вполне достаточно, хотя у нас было меню на 18 человек, а двое не смогли прийти и сумма заказа была больше чем 2000 на человека и все равно еды было мало! Смешно смотрелось 6 маленьких кусочков красной рыбы на здоровом блюде и т.д. Я понимаю красивая посуда и оформление стола, но не стоит смешить гостей 6 рулетиками на огромном блюде! Я уже молчу, что они берут 10% за обслуживание, а у нас всего был 1 официант, алкоголя на столе не было и он один явно не успевал всем подливать, в итоге гости сидели с пустыми бокалами! Он один не успевал всем одновременно подать горячее и десерт, в итоге чай уже остыл, к тому времени, когда поспел десерт! Недавно были на свадьбе у друзей, у них 2000 на человека без всякого обслуживание (чаевые по желанию), стол ломился от еды и многое осталось! Может здесь и неплохо поужинать, но банкет явно не стоит здесь делать! Не портите себе праздник!"
1.0,33720,positive,5.0,"Были в этом ресторане в апреле месяце. Остались хорошие впечатления. Началось с того, что пришли туда в субботу, зал набит, мест не было.Расстроились. Стояли перед баром с подругой, ждали общего друга, чтобы решить, куда пойти-куда податься. Ждали минут 10 и только он пришел, как к нам вышла хостесс и вежливо предложила забронированный столик, объяснив, что мы можем там посидеть пока не появятся ""хозяева""(к нашей радости, они так и не объявились). Обслуживание понравилось, персонал вежливый, заказы приносят достаточно быстро. Цены очень приемлемые, особенно на пиво. Еда вкусная и сытная. Порадовало, стоящее в углу пианино, можно было подойти поиграть=) В общем, мы остались очень довольны."
1.0,11421,positive,5.0,"Была в этом ресторане только однажды, но с удовольствием схожу еще раз. Ужинали с сестрой на 2 этаже. Отличное обслуживание, все приносили-уносили быстро и вежливо. Очень понравился выбор в меню, долго не могли решить что заказать из-за большого разнообразия блюд. Все было очень вкусно, к кухне нет никаких нареканий. Ближе к концу нашего ужина пришли музыканты. Очень понравилась их музыка. Красиво, но ненавязчиво. в общем, ресторан отличный. С удовольствием схожу еще не один раз!"
0.0,24214,negative,0.0,"Посетили ресторан по рекомендации друзей. Впечатление осталось не из лучших. Во-первых, меню ждали минут 15 (хотя народу было не очень много), потом еще 15мин, чтобы сделать заказ, цены чуть выше среднего по городу, но при этом качество оставляет желать лучшего, у салатов порции маленькие, а мясо вообще резиновое, за все проведенное время пепельницу не разу не поменяли."
0.5,24578,both,2.5,"Зашли в ресторан в выходной день случайно. Посоветовала сестра, которая частенько там бывает. Ресторан довольно уютный, милая домашняя обстановка. Людей было мало, поэтому нам достался столик у окна с видом на Большой проспект. Очень не плохо. Еда вкусная, но порции не большие. Нас было четверо и мы все заказали пасту. У всех было довольно прилично приготовлено. Салаты вообще оказались вкуснейшими. Я брала пасту с грибами. М-мми. Вкусно. Один недостаток, что нас обслуживали очень долго. На наше замечание девушка сказала, что у них какие-то проблемы на кухне. Мы не стали выяснять, что за проблемы, но настроение было подпорчено. Цены средние. Да, и в ресторане чаевые от суммы оставляют себе сами. А так не плохо. Еще можно купить домой масло оливковое. Очень вкусное. Желаю приятного времяпровождения."
1.0,33825,positive,5.0,"06.09.2013 были на ужине в ресторане Пури. Выбирали по местоположению и ориентировались на отзывы посетителей. Заказали столик по телефону. Встретила нас прекрасная девушка администратор, проводила до столика. Место оказалось просто замечательным. Интересный интерьер, все красочное и при этом очень домашняя обстановка. Обслужили нас по высшему разряду. Очень грамотный официант Андрей, за что ему отдельное спасибо. Уделял нам достаточного много времени и при этом не был навязчивым. Порекомендовал отличный чай, от которого мы были в восторге. Меню очень разнообразное. Принесли заказ быстро. Все вкусно. Буду рекомендовать сходить друзьям и знакомым. Появилось желание посетить и другие заведения сети Гинза."
1.0,36,positive,5.0,"Всем добрый день! Вчера отдыхали с компанией 9 человек в этом ресторане. Что могу сказать, посидели чисто по русски в итальянском ресторане :) Место достаточно комфортное, есть диванчики. Играла приятная музыка, что также порадовало. Делали много заказов, мой выбор пал на пасту с копчёной грудкой. Мне очень понравилось. Овощной салат также пришёлся по вкусу. Мясная и сырная тарелки вполне себе обычные, но что-то негативное сказать про них нельзя. Ребята заказывали в основном стейки из мяса и лосося, и по их довольным лицам можно было понять, что еда определённо вкусная и доставляет удовольствие. Не хватало лишь комплимента от шеф-повара, но это так, придирки. Пили морс, вино, водку, пиво. Тут никаких сюрпризов, разве что ассортимент пива можно сделать и больше, не как в пабах, но 3-4 варианта самое то. Навязывание хайнекена не приветсвую. Атмосфера в ресторане приятная, располагает к отдыху. По контингенту можно понять, что ресторан для тех кому за 30, для семейных пар, просто для влюблённых. Но и группа друзей не пропадёт. Обслуживание оказалось на высоте, вполне возможно, что из-за обозначенных нами амбиций на объём заказа и как следствие будущий чай. не знаю. Но девушка оказалась очень доброй, внимательной и просто красивой :) По-моему Наташа её звали :) Жаль, что не урвал телефончик. В общем, советую."
1.0,31963,positive,5.0,"При входе в ресторан вас встречают необычный интерьер, охранник и приветливый администратор. Проходите в один из четырех залов, а далее как обычно: усаживаетесь, ждете официанта (благо он приходит достаточно быстро), заказываете еду и ждете минут 15-20. Обстановка в ресторане достаточно интересная. Если брать во внимание кухню, то как придется: вцелом сами блюда вкусные, но все зависит, наверное от повара или от его настроения, от качетсва самих продуктов или чего-то другого, не знаю..., в общем побывав в данном ресторане несколько раз и заказывая одно и то же горячее я была очень сильно разочарована, т.к. в первый раз мне принесли шикарное мясное блюдо, но во второй раз я, мягко говоря, очень сильно пожалела заказав его: мясо жесткое, не жуется, ножом режется плохо, да еще и еле теплое... мрак. А вцелом очень даже неплохое заведение. Кто не был советую попробовать."
1.0,38950,positive,5.0,"Вчера отмечали юбилей, очередную годовщину нашей свадьбы. Выбирали ресторан по интернету. Остановились на этом ресторане и не пожалели ни на минуту. Заказали столик. Пришли, нас уже ждали. Очень приятное обслуживание, ненавязчивое, доброжелательное. Очень уютная обстановка, особенно в малом зале. Так получилось, что в зале мы были одни и это позволило нам чувствовать себя очень свободно и подробно рассмотреть обстановку. Живые цветы на столах, кальяны в нишах, тихое журчание родничка.... все это создавало романтическую атмосферу. Не буду повторяться с описанием блюд, их уже было достаточно в отзывах, хочу только сказать, что кухня на высоте!!! Очень приятно удивил в конце ужина подарок от ресторана, когда они узнали что у нас юбилей. Очень вкусный десерт, красиво оформленный, с пожеланиями на блюде! Вечер удался на славу! Мы остались очень довольны и обязательно посетим его еще, так как многое в меню мы не попробовали!!!"
1.0,3152,positive,5.0,"Мы отмечали 19.04 свадьбу в этом ресторане, гостей было немного, всего 45 человек, гуляли в нижнем зале. Понравилась сама обстановка ресторана - очень красивая, интерьер радует глаз, во - вторых, кормили на убой)) всего было много, и все было вкусно! в конце вечера мы забрали то, что осталось из еды и доедали дома. Из выбранного нами меню, мне очень понравился салат ""Лагуна"", баклажаны и рулетики с грибами. На горячее было мясо и рыба 50 на 50. Я выбрала рыбу-стейк из форели, на мой взгляд блюдо было сочным и вкусным. В - третьих, обслуживание и отношение персонала очень радушное. Мы выбрали тамаду, предложенного рестораном - Диму. Очень веселый и позитивный человек, профессионал своего дела. Спасибо ему отдельное! Директор - душевный человек, все пожелания учитывает и советует, что и как лучше сделать. В итоге могу сказать, что нам понравилось! мы хорошо отдохнули, ничто не испортило настроения, почти никаких промахов не было за исключением мелочей, без которых, как мы понимаем, не обойтись. Мы остались очень довольны выбором ресторана. Спасибо!"
1.0,27375,positive,5.0,"Первый раз посетили с друзьями этот уютный ресторанчик месяца два назад. Впечатляет все! Вкусное пиво(особенно ячменное :) и суджук к нему в виде закуски :), атмосфера, приветливый персонал! Миниатюрная девушка(по-моему, администратор ресторана)высокий профессионал своего дела: ненавязчивое обслуживание, дружелюбный подход к посетителям, внимательное отношение к клиентам. Такое приятное впечатление от уровня европейского сервиса редко получаешь в городе на Неве. Хотя подобных заведений и полно в городе, а посещать не один раз хочется только достойные места... Спасибо Вам большое!!!"
1.0,10663,positive,5.0,"Первое посещение Дачи было в рамках поиска ресторана для проведения свадебного банкета. Прямо с порога радушное отношение. Очень вежливый и приятный мужчина из гардероба. Улыбка, настроение улучшается!. Вызвал нам администратора, наиприятнейшая девушка, все рассказала, показала, никаких вопросов не возникло ,даже заглянули краем глаза в малый зал (в это время там начинался банкет). Оставили координаты, в этот же вечер было получено на почту меню. Девушки официантки все здороваются и улыбаются, интерьер потрясающий. Решили вернуться пообедать. Опять радушная встреча в гардеробе. Приятный комплимент в холодную погоду, пока ждали заказ попили горячего чая, потрясающе! Девушка официантка (в чеке было написано Луиза) вежливая, обслуживание ненавязчивое, качественное. Кухня очень хорошая! Мясо из своей коптильни потрясающее, вкуснятина! Порции большие. Остались очень довольны! Сомнений по поводу выбора ресторана на свадьбу не возникло, надеюсь, что в самый важный день нашей жизни мы тоже останемся довольны, на этой неделе идем заказывать :). Всем советую сходить в это замечательное место!"
0.0,32744,negative,0.0,"Бывала раньше в этом заведении и всегда замечала,что персонал тут несколько медлителен, но в принципе, особых претензий не было, все были дружелюбны до сегодняшнего дня.... Вот идем мы с мамой после театра довольные и счастливые, и на свою беду решаю отвести ее в длинный хвост. Когда мы вошли нас очень мило встретили и предложили расположиться на первом этаже, не долго думая сели почти у входа рядом со стойкой бара, отмечу, что народа было не слишком много, что меня удивило т. к. Сб все таки, но думаю наверху все сидят, значит все будет достаточно быстро...после того как мы сели прошло 10 минут и нам перенесли меню, чему мама очень обрадовалась, очень быстро выбрали что будем есть и стали ждать официанта, при входе стояла девушка хостес, которая очень мило разговаривала по телефону со своей подружкой, все официанты пробегали мимо нас, на робкие слова, девушка/молодой человек можно вас? Нам отвечали откровенным игнором, через пол часа ожидания мы просто встали и ушли, настроение было испорчено, а так хотелось порадовать маму !!!! Оценки кухни и интерьера ставила из прошлого опыта, надеюсь ничего не изменилось Но обслуживание оставляет желать лучшего Итак 40 минут времени потрачено впустую, и никакого результата"
1.0,25709,positive,5.0,"Были 1 февраля. Я второй раз, подруга - первый. Приехали не поздно, часов в семь. Народу было очень мало. Порадовало, что угодила ресторанным вкусам спутницы. На входе девушки спросили о наших предпочтениях и проводили на второй этаж. Предварительно очень подробно рассказав обо всех прелестях данного заведения. Предложили выбрать столик. Мягкие диваны с россыпью подушек. Довольно приятная негромкая музыка и легкий полумрак. Почему-то нас обслуживало два официанта. Второй был приятен и учтив, и как оказалось на память знал составляющие всех блюд. Он же помог спутнице с выбором вина, а мне с коктейльным напитком, а их тут на любой вкус и цвет, как говориться. Медальоны из говядины с запеченным картофелем были прекрасны. В последнее время совсем отошла от рыбы и радуюсь, когда подают хорошо приготовленное мясо. Заказ принесли достаточно быстро. В зале постоянно находилось на обслуживании человека два, так что на зов являлись в течение минуты. Провели в ресторане часа два с лишним. Проводили с улыбками и предложением приходить еще, но это – дежурное!В целом отличное впечатление от данного заведения. Надеюсь, что выберемся к вам еще компанией побольше!"
1.0,36402,positive,5.0,"Приятное заведение. Действительно много места, как в самих залах, так и в холлах и гардеробе. Зашла часа в три в будний день – народу почти никого не было. Вокруг все тихо и спокойно. Администратор проводила к столику, тут же подошел официант предложил меню. Заказала грибной суп и овощи с рыбой, напоследок - кофе. По вкусу все понравилось, порции хорошие – наелась, ну и можно отметить оформление блюд. Цены средние. Надо будет еще как-нибудь в вечернее время на перфоманс попасть – не зря же здесь довольно таки большая сцена имеется!"
1.0,719,positive,5.0,"Пришли небольшой компанией отметить день рождения. Заказали столик за день, как оказалось не зря, народу под вечер было очень много. У входа встретили, предложили выбрать стол, уселись. Пиво хугарден - супер, в фирменных бокалах. Ели салаты, стейки, пили водку, пиво, коктейли - все на высшем уровне. Не понравились только соленые грибы. Ну это наверное дело вкуса - мне показались слишком соленые. Селедка и мясная нарезка тоже на высоте. Официанты работали отлично - приносили все быстро, периодические подходили узнать все ли нормально. В общем заведение понравилось всей компании."
0.5,34607,both,2.5,"Был в ресторане пару недель назад с девушкой. Обстановка приличная,мне лично такая по вкусу,но телевизор 90-х годов стоящий в зале удивил меня,и картину дополняет неработающий фонтан в центре зала.А фоновой музыкой было радио. Заказ приняли быстро...и все,на этом сервис закончился. Пришлось ждать чай больше 20 минут, принесли салат. Что готовят плохо сказать не могу,съедобно. Рис также ждали вместе с чаем больше 20 мин.,но я то думаю,китайский ресторан,как на востоке оформляют блюда мы все хорошо знаем,всегда все украшено и выглядит очень аппетитно,так вот,нам рис принесли на тарелке в таком виде,что я даже есть не стал его. Как будто с пола поднятый рис был,огромные комки. В общем после этого оплатили счет и ушли... Работала,то одна,то другая официантка,и каждая думала что нас уже обслужили и принесли заказ. Я бы понял это если бы был аншлаг,так вместе с нами во всем ресторане 3-5 столиков было занято."
1.0,18780,positive,5.0,"Доброго времени Вам!!! Если Вы хотите съесть большой ролл который даже не сможет поместиться в рот, то Вам сюда. Здесь чудесные роллы, а так же есть и большой выбор других блюд европейской кухни. Таких роллов как в этом кафе я не встречал больше ни где, езжу сюда специально из другого конца города, но это оправдывает, в целом заведение не плохое примерно год назад без заказа столика мест было не найти и это даже по будним дням, сейчас места практически всегда есть, а летом ещё и помогает веранда. По ценам могу сказать так если поесть и роллы и ещё какое-нибудь блюдо,десерт, холодные напитки то получиться 1450-1750р с человека, но столько еды не каждый может съесть поэтому оринтироваться на большой аппетит, а так может и 750 р. хватить вполне. Посещаю это место уже в течении двух лет качество еды и обслуживания не меняется а постоянство признак професссионализма."
